"discente","sexo","nota_final","cotista","cep","descricao"
"16f95deaca33a883f1c857cac3a7290e","M",637.6500,f,"59000-000","GRADUAÇÃO"
"01a745093bac98a6bb4d1ad309787a21","M",700.3900,t,"59000-000","GRADUAÇÃO"
"01a745093bac98a6bb4d1ad309787a21","M",700.3900,t,"59000-000","GRADUAÇÃO"
"393937b094ba749a3ef8345e342e5ee2","F",575.1200,t,"59000-000","GRADUAÇÃO"
"d4c69f4c83112d4d5d972c6342cb821a","M",629.2000,t,"59000-000","GRADUAÇÃO"
"c9b722fa47e23cd988c0180a30dc0dc8","M",607.7500,t,"59000-000","GRADUAÇÃO"
"b6e50fd62480fde502db109f8c6e1896","M",673.5600,t,"59000-000","GRADUAÇÃO"
"ea120fe0505729e58a73a713d889ccae","M",615.3900,t,"59000-000","GRADUAÇÃO"
"105d641e6b92a702b5eb5ec117911feb","F",637.8700,f,"59000-000","GRADUAÇÃO"
"aa2da4a570cbd68e53e2fe32e0473596","M",746.6400,f,"59000-000","GRADUAÇÃO"
"0db78bf7ba30b43575740b7c0c60cbb4","M",726.7200,f,"59000-000","GRADUAÇÃO"
"ab382c95b550bac45b8ef677df4f4ae6","M",726.7200,f,"59000-000","GRADUAÇÃO"
"","M",590.6900,t,"59000-000","GRADUAÇÃO"
"59d76d2725115d0f387a99844545b23b","M",566.5100,t,"59000-000","GRADUAÇÃO"
"","M",4.8300,f,"59000-000","GRADUAÇÃO"
"38978a49ad9afccbae5e6527ec6e98f0","M",640.9500,f,"59000-000","GRADUAÇÃO"
"a93198ae3880160a77e7f219841bde8c","M",741.6700,f,"59000-000","GRADUAÇÃO"
"d2280a9ad8b9099efcf62bbbd94d64c4","M",719.1900,f,"59000-000","GRADUAÇÃO"
"e0f9d3fc7edabc357205dac866173682","M",706.2000,f,"59000-000","GRADUAÇÃO"
"f37bb6f1c522502e28166d7b6ebcb205","M",706.2000,f,"59000-000","GRADUAÇÃO"
"077c87757eedd0f03cc8340ec6019102","F",741.6100,t,"59000-000","GRADUAÇÃO"
"643757a6639b2eb319a0d56b7e4628ca","M",671.0400,f,"59000-000","GRADUAÇÃO"
"6be38201b4dae4659f4795ba2c02a835","M",671.4500,t,"59000-000","GRADUAÇÃO"
"6be38201b4dae4659f4795ba2c02a835","M",671.4500,t,"59000-000","GRADUAÇÃO"
"7dd96a5b5673f205fa41ef7b38820d1a","F",748.4300,t,"59000-000","GRADUAÇÃO"
"fb2f1d8dc4d26721a7dd9de669184575","M",616.8100,t,"59000-000","GRADUAÇÃO"
"82d7bd8a4901fe202015cf3400681852","M",616.8100,t,"59000-000","GRADUAÇÃO"
"e61ccb7d16c9cbbdf976ed1d8082c895","F",648.2000,f,"59000-000","GRADUAÇÃO"
"71ada64807666eb87ad47e9407cf986c","F",673.0100,f,"59000-000","GRADUAÇÃO"
"71ada64807666eb87ad47e9407cf986c","F",673.0100,f,"59000-000","GRADUAÇÃO"
"d89cae9149e283ab1db6f3f2ef204385","M",730.8000,f,"59000-000","GRADUAÇÃO"
"d89cae9149e283ab1db6f3f2ef204385","M",730.8000,f,"59000-000","GRADUAÇÃO"
"07ca8a4a7813b108048886f1d502da59","M",562.6000,t,"59000-000","GRADUAÇÃO"
"9b1433538cd814c82b590b7fc6657a47","M",717.0700,t,"59000-000","GRADUAÇÃO"
"dc495a8ee597ddd675f22d7e7e93f222","M",514.1400,f,"59000-000","GRADUAÇÃO"
"1b5e086e75a8a9b427ccc66cc755017b","M",606.9400,f,"59000-000","GRADUAÇÃO"
"82931bca1333b70d5ce2f33911a06567","F",693.3700,t,"59000-000","GRADUAÇÃO"
"82931bca1333b70d5ce2f33911a06567","F",693.3700,t,"59000-000","GRADUAÇÃO"
"c6fc361131633752ede5ea4cfc485f6b","M",686.4600,f,"59000-000","GRADUAÇÃO"
"507fab9b11aad756c4fe62e0d35296c4","M",693.2000,t,"59000-000","GRADUAÇÃO"
"6362d73156afc55db9c07a0d2356b500","M",643.5300,t,"59000-000","GRADUAÇÃO"
"e996aa89be69624ae6bb30b70b9a919c","F",690.5500,t,"59000-000","GRADUAÇÃO"
"0a95308bcf0d230bb155e5033b55525a","F",611.5200,t,"59000-000","GRADUAÇÃO"
"0e7bf6dd753aaccd344c152b373c5455","F",737.1800,f,"59000-000","GRADUAÇÃO"
"5f356ec5542fbef32d549f3f380bca00","F",694.0100,f,"59000-000","GRADUAÇÃO"
"0e64829a084679171975536571f7a7bf","M",650.3800,f,"59000-000","GRADUAÇÃO"
"4271664bcd418bae0df4425ac854b3d8","M",621.2900,f,"59000-000","GRADUAÇÃO"
"9ace241eec5109d11d915a141e842d70","M",730.9900,f,"59000-000","GRADUAÇÃO"
"6b280189a421a75ec76aaaa79d30f1ef","M",594.0900,t,"59000-000","GRADUAÇÃO"
"8d21f9ac79ffc91d842de7aef3bfac97","F",708.9800,f,"59000-000","GRADUAÇÃO"
"65c7d342e45c49aae9a0a461b3672e1e","M",669.5000,f,"59000-000","GRADUAÇÃO"
"65c7d342e45c49aae9a0a461b3672e1e","M",669.5000,f,"59000-000","GRADUAÇÃO"
"04c889e711645eb30bac0a9e3c64d356","M",735.7900,f,"59000-000","GRADUAÇÃO"
"153f005eed58a3ffbfc33b03edaa7f8d","M",658.0800,f,"59000-000","GRADUAÇÃO"
"12c2511ee20be3e5a36a4a2f31e2cc2b","M",606.4000,t,"59000-000","GRADUAÇÃO"
"0a45ffafdc9eae7c18b7461653624513","M",612.8100,t,"59000-000","GRADUAÇÃO"
"682fcc6ed56f2db2e056b1f0ce126858","F",617.1200,f,"59000-000","GRADUAÇÃO"
"6c1abb9c1414e96f698a09b131b87282","M",662.2100,t,"59000-000","GRADUAÇÃO"
"a8ec623871d3562948aaa7ffd4b348cf","M",631.2400,t,"59000-000","GRADUAÇÃO"
"a8ec623871d3562948aaa7ffd4b348cf","M",631.2400,t,"59000-000","GRADUAÇÃO"
"57b6874dbe71a0f4d794da33b1496d6f","M",660.4000,f,"59000-000","GRADUAÇÃO"
"","M",606.4600,f,"59000-000","GRADUAÇÃO"
"044581f41303f88e3ed084427b1cac24","M",724.6700,f,"59000-000","GRADUAÇÃO"
"7359eadaf9cf8aca204d242001eefb50","M",710.3700,t,"59000-000","GRADUAÇÃO"
"00410b67f9b7971f9742738adaca3f0d","M",615.0800,t,"59000-000","GRADUAÇÃO"
"c493104ddf55a879983b925de16908db","M",608.1400,f,"59000-000","GRADUAÇÃO"
"bacb46aaa03ac82f79ba93ef5602165f","M",616.6900,t,"59000-000","GRADUAÇÃO"
"547352617bfbe44933cd26baa8ccf6b1","M",603.3800,t,"59000-000","GRADUAÇÃO"
"dec382e60cd52b129f74e94e8c13eec8","F",751.9500,t,"59000-000","GRADUAÇÃO"
"b1d1767ab7737480358897ee97069504","M",597.9500,t,"59000-000","GRADUAÇÃO"
"ed6f735d446dcd5988ef2c6bfbbbd1c2","M",725.1500,f,"59000-000","GRADUAÇÃO"
"ed6f735d446dcd5988ef2c6bfbbbd1c2","M",725.1500,f,"59000-000","GRADUAÇÃO"
"41776770dc955e3ae74096483d68d71e","F",634.4500,f,"59000-000","GRADUAÇÃO"
"3da41801a8b8413da8854d2044339aee","F",643.8800,t,"59000-000","GRADUAÇÃO"
"aceca9c27bd8bda259d966e52786442c","F",764.9200,f,"59000-000","GRADUAÇÃO"
"6d3c3fee1c509d01a0a0ac66941d6b97","F",586.7100,t,"59000-000","GRADUAÇÃO"
"a35b2726dc1b33c9331871f7c123672a","M",721.1200,t,"59000-000","GRADUAÇÃO"
"95e16dee35b23fc305be88be4c9d1a2d","F",654.2200,t,"59000-000","GRADUAÇÃO"
"e068a394498ac5287d1ab4d4101ac145","M",630.1100,t,"59000-000","GRADUAÇÃO"
"f59e55bbb1edbf28d9c6bdfead12cbb5","M",758.8200,t,"59000-000","GRADUAÇÃO"
"bf0e4519a3e10d6f8accddce596c0167","M",623.8900,f,"59000-000","GRADUAÇÃO"
"4f06adcb17f1e317fd119aeb9cfe782d","M",608.4900,t,"59000-000","GRADUAÇÃO"
"be510c88c87f59e25829a95b5779c110","F",661.4700,f,"59000-000","GRADUAÇÃO"
"1f7bed1a228ce2f3c9964fd080d6d688","M",676.0600,f,"59000-000","GRADUAÇÃO"
"ef3ac74673b1bae985aba88fd43d5b3f","M",693.8500,f,"59000-000","GRADUAÇÃO"
"59f29ed2d1c0844f7374b103fd9ceddb","M",689.2900,f,"59000-000","GRADUAÇÃO"
"76999e8cd55d87543ffa5b95b3e8d9e5","M",642.2700,f,"59000-000","GRADUAÇÃO"
"44a192294cc793f47e5cadbb1735b181","M",553.9600,t,"59000-000","GRADUAÇÃO"
"91ae768b784c8faa170010845bbc5e8a","M",681.9400,f,"59000-000","GRADUAÇÃO"
"8a19ca0856613fba18076f26d38b80dd","M",704.2200,f,"59000-000","GRADUAÇÃO"
"6f2d143710829f55b2a68657d46a1cba","M",668.8400,f,"59000-000","GRADUAÇÃO"
"f76cdce3815a272c33fdc31158414e11","M",706.4800,f,"59000-000","GRADUAÇÃO"
"3fb7aa5c508925718f419f32e2d0ad8d","M",706.4800,f,"59000-000","GRADUAÇÃO"
"e5cbc141b1a4284ddf9c86df09fee08a","F",677.2500,t,"59000-000","GRADUAÇÃO"
"b2163b2f46e00f768ee19611b75bdc1e","M",735.1800,t,"59000-000","GRADUAÇÃO"
"697a6fc92448041c750eb32b36a04a91","F",647.0100,t,"59000-000","GRADUAÇÃO"
"275e8c0968361b5fb3467d4b4af1064d","M",642.8400,f,"59000-000","GRADUAÇÃO"
"","M",609.6500,f,"59000-000","GRADUAÇÃO"
"260d4e1562d09b98202b38a3c6dab7f5","F",624.8600,t,"59000-000","GRADUAÇÃO"
"dd6b968c7e94956f8b3c0fe33a995f28","F",625.7100,t,"59000-000","GRADUAÇÃO"
"9358a05886f70cefceae167ae99252bb","F",673.7500,f,"59000-000","GRADUAÇÃO"
"277b3b9f4625d04239504f168bf615c8","F",610.6200,f,"59000-000","GRADUAÇÃO"
"42b3fb66e73f6da34c672a48d46fdc73","M",579.6400,f,"59000-000","GRADUAÇÃO"
"da5a46a0dbe1ac20f261107e465d19fe","M",627.4200,f,"59000-000","GRADUAÇÃO"
"ac6547a8356c49636496f7a2e9efb67f","M",713.1300,f,"59000-000","GRADUAÇÃO"
"67a9dc137081172c5b6692b093a9240c","M",637.8500,t,"59000-000","GRADUAÇÃO"
"cd588fa0db7e79ab1f5173ecf76aca12","M",634.8500,f,"59000-000","GRADUAÇÃO"
"8a69f46618f1f286db24f5cf0ea7b5aa","M",705.0700,f,"59000-000","GRADUAÇÃO"
"800dac01cb3d4ad2db1d643e41b18fb2","M",705.0700,f,"59000-000","GRADUAÇÃO"
"7497cb252de566d788489f2ea5c6c614","M",623.4200,f,"59000-000","GRADUAÇÃO"
"60e7b2c97b1d62f7adcaf6e16bebe037","M",681.9500,t,"59000-000","GRADUAÇÃO"
"c4047fee76ee4f2e5a4942de622a76fa","M",659.4000,f,"59000-000","GRADUAÇÃO"
"924382ebda1d9a8b9f73b06b07ae79ee","M",676.9200,f,"59000-000","GRADUAÇÃO"
"3b3db11b17249b4564870b3fd6bcead4","M",643.0600,f,"59000-000","GRADUAÇÃO"
"3b3db11b17249b4564870b3fd6bcead4","M",643.0600,f,"59000-000","GRADUAÇÃO"
"3ebf23f16dc6fa7fd572835b527ec4a0","F",713.7100,f,"59000-000","GRADUAÇÃO"
"e9119832419c327566f5bad3e7397482","M",595.5600,t,"59000-000","GRADUAÇÃO"
"f05bcf74516366498c6fd315795a2b7d","M",595.5600,t,"59000-000","GRADUAÇÃO"
"d9b6d79ef32da2be44db170acf8e1e94","M",753.1100,f,"59000-000","GRADUAÇÃO"
"","F",590.3400,f,"59000-000","GRADUAÇÃO"
"b782cc8ae5b4bdb8fc5dd2f7e982f5f3","F",612.1900,f,"59000-000","GRADUAÇÃO"
"58f080e11eeaa652e863d15200c8ec3a","F",651.3500,f,"59000-000","GRADUAÇÃO"
"3cc002fd086006756ba4f9fce017045a","M",647.6000,f,"59000-000","GRADUAÇÃO"
"62c0e7390a9ab3557e480a8a022131cf","M",601.3800,t,"59000-000","GRADUAÇÃO"
"fcb481b676deac9c39fed4d2ce2a1078","M",577.4900,t,"59000-000","GRADUAÇÃO"
"3a81ad4f57dfdc1c13181034fcb68355","M",623.0200,t,"59000-000","GRADUAÇÃO"
"61193ea305fb2bcaa5b094dd52a54017","M",621.0200,f,"59000-000","GRADUAÇÃO"
"a17ab753d4c38814ad48b004f37d4320","M",621.0200,f,"59000-000","GRADUAÇÃO"
"75faa85438c8c6126605884b7ecd69e7","M",695.2000,f,"59000-000","GRADUAÇÃO"
"573567243ff4cc7656cf333ef9a7d9e1","F",478.1400,f,"59000-000","GRADUAÇÃO"
"7c902f7ac91a4183e183ef2a06983356","F",636.3300,f,"59000-000","GRADUAÇÃO"
"7c902f7ac91a4183e183ef2a06983356","F",636.3300,f,"59000-000","GRADUAÇÃO"
"","M",532.5200,t,"59000-000","GRADUAÇÃO"
"8c6989314bdb0624dee44f320587278c","M",690.4400,f,"59000-000","GRADUAÇÃO"
"0586b68ee6a40d6543c84f37cf077f98","F",758.0100,f,"59000-000","GRADUAÇÃO"
"1e64f28578e082a312ddf862be4c821b","F",740.1600,t,"59000-000","GRADUAÇÃO"
"1e64f28578e082a312ddf862be4c821b","F",740.1600,t,"59000-000","GRADUAÇÃO"
"b1928c77f483cec2d8d3d9cce155cab9","M",588.6700,t,"59000-000","GRADUAÇÃO"
"34b349b74d680dc41e8f404469ed2f27","F",660.0200,f,"59000-000","GRADUAÇÃO"
"d353ec94394645af217134ba6cb12e9d","F",660.0200,f,"59000-000","GRADUAÇÃO"
"3c63d8f756c1461120d0ef76f9cfe0bd","F",664.9600,f,"59000-000","GRADUAÇÃO"
"925d38f81f961d5dfd4c94e091b2505c","M",702.8200,f,"59000-000","GRADUAÇÃO"
"97e5abdb76c9a59b834c216c3f681d2e","M",639.0900,f,"59000-000","GRADUAÇÃO"
"295eea3ebc4aae368c91fb07d39c1809","M",614.6200,t,"59000-000","GRADUAÇÃO"
"e0bc3a6f32c7d9851b314259515f1c68","M",617.6400,t,"59000-000","GRADUAÇÃO"
"f88f6dfa175350a36a2cc88fafad8b22","F",628.1000,f,"59000-000","GRADUAÇÃO"
"ddaf33d3d2ab74d10aa9fb59549428b4","M",578.0100,f,"59000-000","GRADUAÇÃO"
"eb130d04d8f7da11efc105c3bf8e9845","M",648.4400,f,"59000-000","GRADUAÇÃO"
"34a5d71bb1bbd6bdc70d6820022e0d41","F",710.4400,f,"59000-000","GRADUAÇÃO"
"1c2fe4ab2950ef2b52109d7eaa123cbc","M",694.7900,f,"59000-000","GRADUAÇÃO"
"5e6f38dd55a644b82ba2e37af6a82471","M",587.6500,t,"59000-000","GRADUAÇÃO"
"6f9aff5cd5f8e4f93ef0e8f76c7a7b31","M",635.2300,t,"59000-000","GRADUAÇÃO"
"e0811e7e17108692a9694afb6e9a73bf","F",661.2800,f,"59000-000","GRADUAÇÃO"
"4bc79ad213138a4e7dd838d519811a41","F",721.7200,t,"59000-000","GRADUAÇÃO"
"c4c17930e6f9bea97a1792cf3879264c","M",594.9300,t,"59000-000","GRADUAÇÃO"
"7f15a257e3f2ed35be6a23d6213a41b9","F",729.4500,f,"59000-000","GRADUAÇÃO"
"691d55970e694cde3f9f494a3ba8f059","F",596.9100,t,"59000-000","GRADUAÇÃO"
"848422f2c867ff79a7cde113a2aec089","M",736.4600,t,"59000-000","GRADUAÇÃO"
"72ce5297da4e6ffb288b620a74da42ac","M",664.3100,t,"59000-000","GRADUAÇÃO"
"929c6bfbe37c5eece9571d46e987c278","M",654.1400,t,"59000-000","GRADUAÇÃO"
"114b3d2218d37b742a8186d386923f62","M",685.0700,t,"59000-000","GRADUAÇÃO"
"29a4652206160ea2d25ad90d693103d1","M",596.8200,t,"59000-000","GRADUAÇÃO"
"29a4652206160ea2d25ad90d693103d1","M",596.8200,t,"59000-000","GRADUAÇÃO"
"c7f1f170467b23d9e4e13e6cbac90c2c","M",661.6700,t,"59000-000","GRADUAÇÃO"
"8264f910ff74e5039315b2abc65f848b","F",731.8700,f,"59000-000","GRADUAÇÃO"
"05d7d10a3cc8967f3c17c34c7f75e850","M",555.0900,t,"59000-000","GRADUAÇÃO"
"","M",583.8600,f,"59000-000","GRADUAÇÃO"
"af726f4bb034e060288a77fae1ae23e9","M",588.8500,t,"59000-000","GRADUAÇÃO"
"a9fc68f0cf0389169fe24234d7ead03c","M",638.5900,t,"59000-000","GRADUAÇÃO"
"c4f9c44335841a63423cf44a7c9142cf","M",4.8800,f,"59000-000","GRADUAÇÃO"
"4cd59b9d11f0475618fc856749b05e3e","F",648.6500,f,"59000-000","GRADUAÇÃO"
"ec36112ca7d582cb0cbf81cc3457f5be","M",628.4700,t,"59000-000","GRADUAÇÃO"
"ec36112ca7d582cb0cbf81cc3457f5be","M",628.4700,t,"59000-000","GRADUAÇÃO"
"1e42f2b6dc4cbc2d4bcafd6deba6a833","M",616.8500,t,"59000-000","GRADUAÇÃO"
"436e2382fa21176659c89044d0ce5fd7","M",592.3900,f,"59000-000","GRADUAÇÃO"
"ee41133275ce0b9c0437720666105338","M",689.3500,f,"59000-000","GRADUAÇÃO"
"37c628abe9476edadd3dc35d842acd12","F",649.5400,f,"59000-000","GRADUAÇÃO"
"37c628abe9476edadd3dc35d842acd12","F",649.5400,f,"59000-000","GRADUAÇÃO"
"23c3ca395dad03e15944fd18d5d2d517","F",665.2400,t,"59000-000","GRADUAÇÃO"
"561b663ef7c2bb0e5175917bac2569d7","M",641.3200,f,"59000-000","GRADUAÇÃO"
"561b663ef7c2bb0e5175917bac2569d7","M",641.3200,f,"59000-000","GRADUAÇÃO"
"2591fc20bb1518c357e5ca3afe336e7a","M",758.4900,f,"59000-000","GRADUAÇÃO"
"233742c90b1d9d1c66811cbdb5480f97","M",619.1800,t,"59000-000","GRADUAÇÃO"
"18e73de5ed7368113d62eea9ea6d39b1","F",583.5800,t,"59000-000","GRADUAÇÃO"
"422915addc1c68c49871e5151cc6edec","M",760.5600,t,"59000-000","GRADUAÇÃO"
"da9ea9b47d01fa5771a01792a9ae1333","F",638.4600,f,"59000-000","GRADUAÇÃO"
"da9ea9b47d01fa5771a01792a9ae1333","F",638.4600,f,"59000-000","GRADUAÇÃO"
"f7863648d1a78a2d7aa6383cad81f799","M",629.5600,f,"59000-000","GRADUAÇÃO"
"188252c1442e3b58423efb06861ace07","M",598.1300,t,"59000-000","GRADUAÇÃO"
"4e1a71108793e3cbae5a5b44145e0103","F",682.3100,t,"59000-000","GRADUAÇÃO"
"","F",662.0700,t,"59000-000","GRADUAÇÃO"
"5c74b1fb4181477abfd404464e794258","F",595.5900,f,"59000-000","GRADUAÇÃO"
"dcd784ef8dc01ea4733251e7c8b76278","M",640.7100,f,"59000-000","GRADUAÇÃO"
"fa704181118952a6935b9c1bf334cbca","M",615.0500,t,"59000-000","GRADUAÇÃO"
"0ed0d27dafb4b28b07e6590b584b261d","M",749.3400,f,"59000-000","GRADUAÇÃO"
"fb74393aa879a82d17bf9c80902b4b24","M",629.6200,t,"59000-000","GRADUAÇÃO"
"37656d8e6062693571355557a4e05c7f","M",634.3800,t,"59000-000","GRADUAÇÃO"
"27bf41e562fab238dc221980c7c9c164","M",655.4600,f,"59000-000","GRADUAÇÃO"
"23693481535d66ad186c64fb7fe81b5c","M",639.6500,f,"59000-000","GRADUAÇÃO"
"2ff8ce1f9924cc30a574092dfae1f6ed","M",518.6400,t,"59000-000","GRADUAÇÃO"
"955a80b03e42cd9e71a88f27f18ee9a9","M",617.6000,f,"59000-000","GRADUAÇÃO"
"eea5faeac5a0095744392106725fa527","M",660.7600,f,"59000-000","GRADUAÇÃO"
"f435f2050c7f870d4b32d3d4fabf76de","F",720.6600,t,"59000-000","GRADUAÇÃO"
"b7d7bb57329d15429a8414cfad4d0e78","M",622.0700,t,"59000-000","GRADUAÇÃO"
"b7fb5c90700e4f08852865a68f5aa017","F",505.1000,f,"59000-000","GRADUAÇÃO"
"c2f4ed9ab0a90a79512eef39ba9ad8ca","M",621.8100,t,"59000-000","GRADUAÇÃO"
"c80bec1f53a2876c17aede85c1493847","M",601.0200,t,"59000-000","GRADUAÇÃO"
"","M",601.0200,t,"59000-000","GRADUAÇÃO"
"93fef875e6b0335d099deb3a9ff9cbf6","M",607.0400,f,"59000-000","GRADUAÇÃO"
"423f317b2ec70db2f8cab0bd615ad35e","M",641.3800,t,"59000-000","GRADUAÇÃO"
"329eb0b2d2e330daa4d0864e7957c47d","M",605.4400,t,"59000-000","GRADUAÇÃO"
"097b8c7c4f6f0974d5718f1e9dfdfd64","M",722.6900,t,"59000-000","GRADUAÇÃO"
"097b8c7c4f6f0974d5718f1e9dfdfd64","M",722.6900,t,"59000-000","GRADUAÇÃO"
"","M",637.7500,f,"59000-000","GRADUAÇÃO"
"c840e368519ba2e361b83604461b44d6","M",646.9300,f,"59000-000","GRADUAÇÃO"
"10a62ef4b983963f36e04daa6eb6e33b","M",569.7200,t,"59000-000","GRADUAÇÃO"
"c38cad63472d5f0b6416f6c5c711d8c6","M",560.2700,t,"59000-000","GRADUAÇÃO"
"94976ae367650b170f2793eac2425a79","M",605.3600,t,"59000-000","GRADUAÇÃO"
"94976ae367650b170f2793eac2425a79","M",605.3600,t,"59000-000","GRADUAÇÃO"
"447123f8842bfee587e8a2247c37c069","M",630.4500,t,"59000-000","GRADUAÇÃO"
"7e77c2f6246b8ae230e3f27222007f9a","F",717.3100,t,"59000-000","GRADUAÇÃO"
"8916ce7c85665910fae9fd6903802e95","F",619.6700,t,"59000-000","GRADUAÇÃO"
"0cda73d58429d8a167e0b70b8c357afc","M",663.2200,f,"59000-000","GRADUAÇÃO"
"294e15e94e07226bd131a54b3f487787","M",740.3500,f,"59000-000","GRADUAÇÃO"
"e82aa6268d30b3364fa16764258233a3","F",721.7800,f,"59000-000","GRADUAÇÃO"
"e82aa6268d30b3364fa16764258233a3","F",721.7800,f,"59000-000","GRADUAÇÃO"
"1a8dfdaaf95134474be93fa883f92d33","F",562.7100,f,"59000-000","GRADUAÇÃO"
"69ff9d88746b7813ebe3b1928ce1cdec","F",632.7200,f,"59000-000","GRADUAÇÃO"
"","F",627.2400,t,"59000-000","GRADUAÇÃO"
"93133b1990b860af5195cd77e438f2b2","F",590.6300,f,"59000-000","GRADUAÇÃO"
"eae627d5b4d7111c01921898d8f22786","F",665.3500,f,"59000-000","GRADUAÇÃO"
"","F",618.7600,f,"59000-000","GRADUAÇÃO"
"ced7da3086c733946d513f20e11e5e4a","M",720.9900,f,"59000-000","GRADUAÇÃO"
"64162859f3dacc617356319bdcf2440e","F",629.5900,t,"59000-000","GRADUAÇÃO"
"","F",629.5900,t,"59000-000","GRADUAÇÃO"
"c5dc11fcc790729f59cbd1ca0224fb75","F",664.2900,f,"59000-000","GRADUAÇÃO"
"","F",664.2900,f,"59000-000","GRADUAÇÃO"
"","F",4.5300,f,"59000-000","GRADUAÇÃO"
"6b2ebf0ab8bbca16e38e6c32fb1d6918","F",645.4800,t,"59000-000","GRADUAÇÃO"
"3adf221b511905b168f4e4cc928f80f2","F",653.6500,t,"59000-000","GRADUAÇÃO"
"891f95a51173599b20fb3b836edb91fa","M",731.3800,f,"59000-000","GRADUAÇÃO"
"4cc84bd24fb9f72c731097ef2679eb1e","M",724.7000,f,"59000-000","GRADUAÇÃO"
"b85811687e62e7b1bbab3c8de34e0cec","F",681.0100,f,"59000-000","GRADUAÇÃO"
"b85811687e62e7b1bbab3c8de34e0cec","F",681.0100,f,"59000-000","GRADUAÇÃO"
"03dc54c61a9fbf0e1e10993847f81441","M",739.3200,f,"59000-000","GRADUAÇÃO"
"532a2ed708408649715bd9000284ad6d","F",654.0100,f,"59000-000","GRADUAÇÃO"
"532a2ed708408649715bd9000284ad6d","F",654.0100,f,"59000-000","GRADUAÇÃO"
"e782f21402a2b4ec37ba00d5078f47a6","M",675.7200,f,"59000-000","GRADUAÇÃO"
"6db2589944c6e5a3dc5406735e799e31","M",659.7900,f,"59000-000","GRADUAÇÃO"
"6db2589944c6e5a3dc5406735e799e31","M",659.7900,f,"59000-000","GRADUAÇÃO"
"bc23a80275edaeb073d48570223b818a","M",683.9800,f,"59000-000","GRADUAÇÃO"
"451810aecde11d48161fab89a14bb193","M",586.5600,t,"59000-000","GRADUAÇÃO"
"7e2882aa4a3ea6450fbeedc99265d172","M",631.2600,f,"59000-000","GRADUAÇÃO"
"9694d06c1a08287de99420c26de55b40","F",596.4600,t,"59000-000","GRADUAÇÃO"
"cd5c60099a01460362b6eff71d9c77e2","M",613.8500,t,"59000-000","GRADUAÇÃO"
"cd5c60099a01460362b6eff71d9c77e2","M",613.8500,t,"59000-000","GRADUAÇÃO"
"02e993b1792375192745c8e076a8f964","M",621.0800,t,"59000-000","GRADUAÇÃO"
"075be55e14d28f8c5c6b7531a0a11833","F",594.1800,t,"59000-000","GRADUAÇÃO"
"a7103b119894e1c60f780e2799f945b9","F",648.3100,f,"59000-000","GRADUAÇÃO"
"595763fa056928b1cec643276d302309","M",674.0400,t,"59000-000","GRADUAÇÃO"
"595763fa056928b1cec643276d302309","M",674.0400,t,"59000-000","GRADUAÇÃO"
"2300ccbace5cd5b37113b4cca55b3036","M",578.5300,t,"59000-000","GRADUAÇÃO"
"d2ae0be44f4307d3d4829ec5fa6f4bff","M",660.2200,t,"59000-000","GRADUAÇÃO"
"4b1061a6f19ec7ed51cf223edf72e3b7","F",583.3800,t,"59000-000","GRADUAÇÃO"
"74036aa44bd1db33ad5aec32ef008f49","M",696.7200,t,"59000-000","GRADUAÇÃO"
"f5b573b0677651f8c0d5ae661915a9ae","F",718.1600,f,"59000-000","GRADUAÇÃO"
"f5b573b0677651f8c0d5ae661915a9ae","F",718.1600,f,"59000-000","GRADUAÇÃO"
"","M",663.2000,t,"59000-000","GRADUAÇÃO"
"8f1f50f6b35fe883064497dbc457d981","M",661.7100,t,"59000-000","GRADUAÇÃO"
"78037760d8959435df0b2899dea32376","F",628.9800,t,"59000-000","GRADUAÇÃO"
"78037760d8959435df0b2899dea32376","F",628.9800,t,"59000-000","GRADUAÇÃO"
"4e770bd2daa347f4b9dbbb3ad8f00220","F",706.7200,f,"59000-000","GRADUAÇÃO"
"","F",706.7200,f,"59000-000","GRADUAÇÃO"
"88c586d2f9e2f5da1acf103adaf4cc89","M",644.2700,f,"59000-000","GRADUAÇÃO"
"88c586d2f9e2f5da1acf103adaf4cc89","M",644.2700,f,"59000-000","GRADUAÇÃO"
"","M",4.8700,f,"59000-000","GRADUAÇÃO"
"3402918fe98600378ee2585947244075","M",634.3800,f,"59000-000","GRADUAÇÃO"
"7b4497ded9c6c48fd05c2706de078302","M",656.6900,f,"59000-000","GRADUAÇÃO"
"3f264ae355702411a19610c77a066e40","F",622.2800,f,"59000-000","GRADUAÇÃO"
"abaa86bf2a3c86c95a6932afa61edec8","M",573.8100,t,"59000-000","GRADUAÇÃO"
"9031d64990b8795c53542caf96254d86","M",663.8800,t,"59000-000","GRADUAÇÃO"
"fe71bb1efec98c3a1cafeaf6ec0aea50","M",660.6500,f,"59000-000","GRADUAÇÃO"
"eb600e900d141e7c10de08bae83803c8","M",640.2200,f,"59000-000","GRADUAÇÃO"
"6cd41d1080811054169563680c7c1cfb","F",624.0500,t,"59000-000","GRADUAÇÃO"
"6aeceb5093809b3de00396516332d721","M",635.2400,t,"59000-000","GRADUAÇÃO"
"6aeceb5093809b3de00396516332d721","M",635.2400,t,"59000-000","GRADUAÇÃO"
"212e774bc5e245a3c2e7d57aae629e1e","M",657.0200,f,"59000-000","GRADUAÇÃO"
"640506aaae9d3a4b3934e15b36a84b75","M",647.6000,f,"59000-000","GRADUAÇÃO"
